,filename,group,corr_level,total_corr_levels,idf,AMI,Sil,CH,DB,iXB,iPS,irCIP,TS
28,dataT/d64.arff,impurity,4,8,0,0.7091143904367986,0.5196158106781237,143.3483104324796,0.766048238943514,14.505747162091271,8.52017602507021,7.843231374139079e-29,0.45714746318400745
29,dataT/d64.arff,impurity,5,8,0,0.6447234020127571,0.42663124621947984,105.78461281761018,0.9854196743546046,1.0266907265487517,8.558545109428618,8.090341974380195e-29,0.40564201554579915
30,dataT/d64.arff,impurity,6,8,0,0.581973946393777,0.338781296722156,78.20847651340542,1.1996958661020238,1.8348896227466418,8.241150924086137,8.316872370818298e-29,0.3473620864625877
31,dataT/d64.arff,impurity,7,8,0,0.5307959218955811,0.260706969518055,61.76377068576348,1.4009110109123504,3.166761465239657,8.127383770389773,8.68740727455522e-29,0.2831613842610808
32,dataT/s1.arff,sp_overclustering,0,8,1,1.0,0.7113056920311829,22673.430178711442,0.36609884101247175,0.06427012040035386,1.8245630972011821,0.1553661510299034,0.6709030623690775
33,dataT/s1.arff,sp_overclustering,1,8,1,0.9909716168557952,0.6735361036810623,21562.31900432412,0.5111685249277698,0.9987478731764113,0.6693291768362367,47.091393983501085,0.6511640998390666
34,dataT/s1.arff,sp_overclustering,2,8,1,0.9821452152885909,0.6372355104822799,20605.63953988933,0.613330074976896,0.982751608506127,-0.6005097360426532,91.81726920149015,0.634080453613898
35,dataT/s1.arff,sp_overclustering,3,8,1,0.9734654585773679,0.6041854715326934,19771.593945562985,0.7083962767395546,1.0428038176398273,-1.5939913049632741,140.28276918465968,0.6154710700263379
36,dataT/s1.arff,sp_overclustering,4,8,1,0.9649527412368109,0.5721892215137414,19077.363245005716,0.801278031878109,1.022429599319811,-2.7198724694626404,170.03874735815396,0.5999024319967046
37,dataT/s1.arff,sp_overclustering,5,8,1,0.9566734025757164,0.5409153062317625,18623.624828653163,0.8671094277965314,0.9908198301359186,-3.8217495275191626,203.3606055326932,0.5830326266223363
38,dataT/s1.arff,sp_overclustering,6,8,1,0.9486427436009539,0.5083692174520951,18114.388476633238,0.9379012037651842,0.967352443314546,-4.423905312277795,237.53658097114987,0.5620928805145783
39,dataT/s1.arff,sp_overclustering,7,8,1,0.9407602447421578,0.48442606673099226,17858.173781975685,0.9926006760022598,0.9338688776632742,-5.539276555245438,257.26383120590265,0.5440340736491498
40,dataT/s1.arff,sp_underclustering,0,8,1,1.0,0.7113056920311829,22673.430178711442,0.36609884101247175,0.06427012040035386,1.8245630972011821,0.1553661510299034,0.6709030623690775
41,dataT/s1.arff,sp_underclustering,1,8,1,0.9834554938258473,0.6806555039833114,15670.398871458696,0.4131732495217345,0.0979491467621692,-2.3412176835438627,0.13837883554426025,0.6503095319793893
42,dataT/s1.arff,sp_underclustering,2,8,1,0.9661098525579714,0.6671535909627353,12581.49425406496,0.4292134715078471,0.12237678225938853,-1.2613125896401816,0.14624506645163252,0.6482859327567948
43,dataT/s1.arff,sp_underclustering,3,8,1,0.9477996467733829,0.6443812023240358,10469.565604409114,0.45660982713774895,0.16124973498769746,-0.6697636192393908,0.14471175560761304,0.6277371056183223
44,dataT/s1.arff,sp_underclustering,4,8,1,0.9284744037957258,0.6224895721299133,9139.91499829801,0.5001245014512932,0.20440921171858187,0.4622642118297199,0.14801136800972745,0.6112495317142552
45,dataT/s1.arff,sp_underclustering,5,8,1,0.9080934969394334,0.5989016117811498,8666.097151343076,0.5622540295812966,0.19433027166205052,1.3260207432738784,0.15518837807434316,0.5896148569567237
46,dataT/s1.arff,sp_underclustering,6,8,1,0.8869000435468755,0.5706666746171392,7876.1074726334855,0.6365192577779748,0.23784854562086366,2.0556832134647047,0.1857963552874721,0.5715886932463964
47,dataT/s1.arff,sp_underclustering,7,8,1,0.8645259388615503,0.5662879268179896,7781.5905148511365,0.6860300532535384,0.20156828130704707,3.1332948532255576,0.1574925884227178,0.5642673331200557
48,dataT/s1.arff,slicing_clusters,0,8,1,1.0,0.7113056920311829,22673.430178711442,0.36609884101247175,0.06427012040035386,1.8245630972011821,0.1553661510299034,0.6709030623690775
49,dataT/s1.arff,slicing_clusters,1,8,1,0.9910093591619823,0.6596384885450801,21158.39617425055,4.957589011119234,173.4113109185844,1.1223631181418883,42.37183619068591,0.6632630435557728
50,dataT/s1.arff,slicing_clusters,2,8,1,0.9822261160633887,0.6078296075049785,19843.229156741283,6.797598801511525,218.49028132630406,0.612979959209569,82.00656005152683,0.6594162797808913
51,dataT/s1.arff,slicing_clusters,3,8,1,0.9737203257574261,0.5605060610273112,18673.319553686953,5.6591525317375755,110.63838978274285,0.13728451942042721,126.74526478726357,0.6545330999007491
52,dataT/s1.arff,slicing_clusters,4,8,1,0.965152401758039,0.5095142881193566,17630.502182627573,14.010899326273051,781.510885919224,-0.6114837324035111,172.18591553632285,0.6498750442786404
53,dataT/s1.arff,slicing_clusters,5,8,1,0.9572016083105268,0.46176286204971473,16702.380813498552,10.617322694166859,289.6957101926028,-1.2420854060012982,220.32133748392948,0.6459065532424149
54,dataT/s1.arff,slicing_clusters,6,8,1,0.9492469215700363,0.41422984121470036,15862.954788048606,16.926842579738974,282.684240919545,-1.2120526524707356,214.02836768426593,0.6430507035419959
55,dataT/s1.arff,slicing_clusters,7,8,1,0.940981769135191,0.36895960275197703,15111.67236067936,17.932651548113046,1188.3895931630573,-2.3244505749585036,290.87838596302066,0.6368845415226636
56,dataT/s1.arff,impurity,0,8,1,1.0,0.7113056920311829,22673.430178711442,0.36609884101247175,0.06427012040035386,1.8245630972011821,0.1553661510299034,0.6709030623690775
57,dataT/s1.arff,impurity,1,8,1,0.9041999666018847,0.5780268442579418,3032.5494165046243,0.6533049311982642,6.683293126455866,1.7275876629295182,48.163858576652466,0.5061966619629911
58,dataT/s1.arff,impurity,2,8,1,0.8207873375928247,0.4653321303229043,1610.445909402322,0.9501341057730797,0.9796106923227513,1.9820291962510528,78.5369481053959,0.3523423493428439
59,dataT/s1.arff,impurity,3,8,1,0.7451626115296688,0.359887399716559,987.6693166901224,1.3433883970890363,2.7308915501403868,1.7608907860624625,98.57392333894076,0.21240941990064774
60,dataT/s1.arff,impurity,4,8,1,0.6777574322627369,0.2755652737156353,683.0710820387333,1.6971212870576264,6.40872907203989,1.8775765787339123,117.56074400253976,0.12248110441518158
61,dataT/s1.arff,impurity,5,8,1,0.6136363756230384,0.19617242102245128,507.2403537905466,2.046299565792121,4.552111963155089,1.8327444534076178,122.15357602228005,0.06587367845038404
62,dataT/s1.arff,impurity,6,8,1,0.5533635689786712,0.12443329358359756,393.9272117230306,2.7056857208511884,30.771231091098347,1.7742740277263143,124.13006343574254,0.06183418173149527
63,dataT/s1.arff,impurity,7,8,1,0.4977922141689708,0.06924594399357896,308.27716538382236,3.149338611462176,6.162259672135323,1.6138477694183424,132.0460171732968,0.13740795094737623
64,dataT/unbalance2b.arff,sp_overclustering,0,8,2,1.0,0.8225448439471151,32780.12408619433,0.37784595606679355,0.03470734675438735,-4.061690494208605,0.36494124514487347,0.7629003671638694
65,dataT/unbalance2b.arff,sp_overclustering,1,8,2,0.9415622787069575,0.6625735818237019,31834.12165310539,0.5168487474055363,1.2446386343826614,-5.1972227634093535,284.503148425637,0.7094304322358782
66,dataT/unbalance2b.arff,sp_overclustering,2,8,2,0.8895282572872613,0.50216717520598,31228.841336958856,0.6316036473456466,1.1749197831319185,-6.396844837377871,585.175359239306,0.5893639176309531
67,dataT/unbalance2b.arff,sp_overclustering,3,8,2,0.8429000206536601,0.3522886111088324,30889.884195884664,0.7309965439874013,1.1170708102553,-4.486428375362929,879.0802915086349,0.45188605245791913
68,dataT/unbalance2b.arff,sp_overclustering,4,8,2,0.8213183167184763,0.31332420297092645,29167.38653085165,0.8630265028956043,3.2026576718431192,-5.275645620920437,1635.0181946207522,0.43063428539549364
69,dataT/unbalance2b.arff,sp_overclustering,5,8,2,0.8007937590510117,0.27135350558844656,27650.552843935726,0.9822790912107062,3.2420364373376906,-6.109074882476392,2528.4870706046813,0.41072684533663456
70,dataT/unbalance2b.arff,sp_overclustering,6,8,2,0.7812505305395314,0.230515900761181,26316.113506502905,1.0900487116444824,3.2175328787755855,-7.016740615318297,3367.1726111205508,0.387109167961745
71,dataT/unbalance2b.arff,sp_overclustering,7,8,2,0.76261989480087,0.22158891476377032,25154.404717391884,1.2154710608677772,5.260191888574299,-7.8562784197973,4023.737257592991,0.3823946810976535
72,dataT/unbalance2b.arff,sp_underclustering,0,8,2,1.0,0.8225448439471151,32780.12408619433,0.37784595606679355,0.03470734675438735,-4.061690494208605,0.36494124514487347,0.7629003671638694
73,dataT/unbalance2b.arff,sp_underclustering,1,8,2,0.9816907668042112,0.803923230443926,19680.373589082592,0.38703779497630925,0.0661746366614769,-3.464131662731331,0.38632690603261055,0.6709143724273058
74,dataT/unbalance2b.arff,sp_underclustering,2,8,2,0.9627201508494265,0.7852436663865286,15191.47696559336,0.38523263252873396,0.09683438890260229,-2.847898339885501,0.846018209930972,0.628608291036744
75,dataT/unbalance2b.arff,sp_underclustering,3,8,2,0.9428138649093776,0.7668641878785177,12547.866308829518,0.3575343929537532,0.1291097764602335,-2.3212654393799443,0.6818661878757282,0.5985446747572647
76,dataT/unbalance2b.arff,sp_underclustering,4,8,2,0.9223991266940404,0.7429758509215089,11469.195288163355,0.3226531111833414,0.13793408003272808,-1.8943363086103775,5.0702090031432885,0.4832150647896097
77,dataT/unbalance2b.arff,sp_underclustering,5,8,2,0.9009478095829084,0.7168278896812593,10469.94642349179,0.3204866927116877,0.17146388425128645,-1.0473859396312082,2.660462976368756,0.4412116687612591
78,dataT/unbalance2b.arff,sp_underclustering,6,8,2,0.8786504485447925,0.7168659887602231,11168.0124083165,0.32495107699482534,0.19056678845431502,-0.10413209759884147,2.582551331008177,0.40018312084899726
79,dataT/unbalance2b.arff,sp_underclustering,7,8,2,0.8551904181630905,0.7012581907189452,10835.148090824749,0.3654968027701991,0.2347435550083345,0.6054425219842499,3.4150612446399453,0.35821515235779516
80,dataT/unbalance2b.arff,slicing_clusters,0,8,2,1.0,0.8225448439471151,32780.12408619433,0.37784595606679355,0.03470734675438735,-4.061690494208605,0.36494124514487347,0.7629003671638694
81,dataT/unbalance2b.arff,slicing_clusters,1,8,2,0.941567994220663,0.5766337747951114,30046.19510884186,7.14701513326112,1520.6500002278974,-4.61008752743185,467.4369916418314,0.7617210835165872
82,dataT/unbalance2b.arff,slicing_clusters,2,8,2,0.8895629951004175,0.32628390841773736,27729.649027307278,48.300573661889466,13338.38595926103,-5.2128231647915735,948.2312142085299,0.7046285313352397
83,dataT/unbalance2b.arff,slicing_clusters,3,8,2,0.8442794200909071,0.08673092736570527,25747.531991907144,34.49078691336013,6535.903088188489,-4.9630568682539975,1618.192997464158,0.6430938621869959
84,dataT/unbalance2b.arff,slicing_clusters,4,8,2,0.8192313672695349,0.08552902759896831,24026.798799621578,63.15688340117454,14756.813503901134,-5.443267330336411,1969.6310280694206,0.6102586020575634
85,dataT/unbalance2b.arff,slicing_clusters,5,8,2,0.797947799862918,0.08364060582456119,22522.85347181331,47.629801717831256,14070.31285952939,-5.465655367687192,2610.0686453305293,0.6166337753403394
